QTY: 180 | UNIT: g | NAME: poulet
QTY: 1 | UNIT: unité(s) | NAME: poignées de gruyère râpé
QTY: 25 | UNIT: g | NAME: levure fraîche de boulanger
QTY: 1/2 | UNIT: tasses | NAME: lait
QTY: 60 | UNIT: g | NAME: cerneau de noix
QTY: 2 | UNIT: cuillères à soupe | NAME: eau
QTY: N/A | UNIT: unité(s) | NAME: noix de coco rapée pour parsemer sur le dessus des muffins
QTY: 1 | UNIT: unité(s) | NAME: bocaux de crème de calissons
QTY: 100 | UNIT: g | NAME: raisins secs
QTY: 180 | UNIT: g | NAME: camembert
QTY: 4 | UNIT: unité(s) | NAME: carrés de chocolat pâtissier
QTY: 6 | UNIT: g | NAME: bicarbonate
QTY: 360 | UNIT: g | NAME: farine de blé
QTY: 120 | UNIT: g | NAME: margarine
QTY: 50 | UNIT: g | NAME: beurre doux
QTY: 12 | UNIT: unité(s) | NAME: carrés de chocolat au lait
QTY: 130 | UNIT: g | NAME: sucre
QTY: 1 | UNIT: cuillères à soupe | NAME: caramel
QTY: 4 | UNIT: cuillères à soupe | NAME: gelée de coings
QTY: 100 | UNIT: g | NAME: pralin
QTY: 11 | UNIT: g | NAME: levure
QTY: 180 | UNIT: g | NAME: farine de blé tout usage
QTY: N/A | UNIT: unité(s) | NAME: noix de coco rapée
QTY: 17.5 | UNIT: cl | NAME: lait
QTY: 30 | UNIT: g | NAME: beurre tendre
QTY: 70 | UNIT: g | NAME: beurre salé
QTY: N/A | UNIT: unité(s) | NAME: basilic ou mélange d'herbes italiennes
QTY: 100 | UNIT: g | NAME: M&M's cacahuète
QTY: N/A | UNIT: unité(s) | NAME: olives
QTY: 2 | UNIT: unité(s) | NAME: muffins
QTY: 3 | UNIT: unité(s) | NAME: grosses cuillères à soupe de Nutella
QTY: 1 | UNIT: unité(s) | NAME: yaourts à la vanille
QTY: 75 | UNIT: g | NAME: sucre
QTY: 2 | UNIT: cuillères | NAME: arôme fleur d'oranger
QTY: 2 | UNIT: cuillères à soupe | NAME: chocolat en poudre
QTY: 1/2 | UNIT: unité(s) | NAME: citrons
QTY: N/A | UNIT: unité(s) | NAME: feuille de salade iceberg
QTY: 180 | UNIT: g | NAME: myrtilles surgelées ou non
QTY: 2 | UNIT: unité(s) | NAME: oeufs
QTY: 100 | UNIT: g | NAME: sucre
QTY: 1 | UNIT: cuillères à café | NAME: aspartame
QTY: 80 | UNIT: g | NAME: huile de coco
QTY: 20 | UNIT: cl | NAME: lait aigre
QTY: 1 | UNIT: cuillères à soupe | NAME: coquelicot
QTY: 30 | UNIT: g | NAME: fécule de maïs
QTY: 120 | UNIT: g | NAME: sucre blanc
QTY: 60 | UNIT: g | NAME: Parmesan
QTY: 155 | UNIT: g | NAME: farine
QTY: 12 | UNIT: cl | NAME: huile
QTY: 160 | UNIT: g | NAME: beurre tendre
QTY: 1 | UNIT: unité(s) | NAME: muscade
QTY: 1 | UNIT: tasses | NAME: farine
QTY: 1 | UNIT: cuillères à café | NAME: extrait d'amande amère
QTY: 2 | UNIT: cuillères à café | NAME: arôme vanille
QTY: 190 | UNIT: g | NAME: farine T45
QTY: 1 | UNIT: pincées | NAME: curry
QTY: 350 | UNIT: g | NAME: poivron de couleur rouge et vert
QTY: 3 | UNIT: cuillères à soupe | NAME: Confiture d'orange
QTY: 1/2 | UNIT: unité(s) | NAME: poivrons jaunes
QTY: 4 | UNIT: unité(s) | NAME: tomates mi-séchée de Provence
QTY: 150 | UNIT: g | NAME: framboises
QTY: 3 | UNIT: cuillères à soupe | NAME: sirop de coquelicot
QTY: 75 | UNIT: g | NAME: sucre blanc
QTY: 350 | UNIT: g | NAME: courgette
QTY: 30 | UNIT: g | NAME: noix hachées
QTY: 15 | UNIT: cl | NAME: sirop de framboise
QTY: 2 | UNIT: cuillères à café | NAME: cumin
QTY: 3 | UNIT: unité(s) | NAME: bananes assez mûres
QTY: N/A | UNIT: unité(s) | NAME: sésame pour la déco
QTY: 2 | UNIT: unité(s) | NAME: oeufs battus
QTY: 1/2 | UNIT: bouquets | NAME: persil haché
QTY: 3 | UNIT: unité(s) | NAME: gouttes d'amandes amère
QTY: 100 | UNIT: g | NAME: farine blanche
QTY: 250 | UNIT: g | NAME: chocolat noir
QTY: 2 | UNIT: cuillères à café | NAME: curry en poudre
QTY: 30 | UNIT: g | NAME: noix de coco en poudre
QTY: 375 | UNIT: ml | NAME: farine de blé entier
QTY: 10 | UNIT: cl | NAME: vin blanc
QTY: 1 | UNIT: tasses | NAME: thé de sucre en poudre
QTY: 100 | UNIT: g | NAME: chocolat noir corsé 85%
QTY: N/A | UNIT: unité(s) | NAME: moules à muffins
QTY: 6 | UNIT: cl | NAME: huile neutre
QTY: 5 | UNIT: unité(s) | NAME: tomates séchées
QTY: 175 | UNIT: g | NAME: pâte d'amande
QTY: 1.5 | UNIT: pots | NAME: maïzena
QTY: 30 | UNIT: ml | NAME: sirop d'érable
QTY: 30 | UNIT: g | NAME: amandes en poudre
QTY: 2 | UNIT: cuillères à soupe | NAME: huile neutre
QTY: 350 | UNIT: g | NAME: farine
QTY: 95 | UNIT: g | NAME: farine
QTY: 10 | UNIT: cl | NAME: huile de tournesol
QTY: 6 | UNIT: unité(s) | NAME: bananes écrasées
QTY: 100 | UNIT: g | NAME: amandes en poudre
QTY: 50 | UNIT: g | NAME: chocolat blanc
QTY: 100 | UNIT: g | NAME: chocolat noir à 70% ou plus
QTY: 1 | UNIT: boîtes | NAME: lait de coco
QTY: 1/2 | UNIT: unité(s) | NAME: muffins anglais
QTY: 1 | UNIT: unité(s) | NAME: oignons haché
QTY: 1/4 | UNIT: tasses | NAME: thé d'huile
QTY: 2 | UNIT: tasses | NAME: corn flakes , écrasées dans 1 tasse
QTY: 50 | UNIT: g | NAME: farine
QTY: 10 | UNIT: cl | NAME: crème épaisse
QTY: 1.5 | UNIT: pots | NAME: yaourt de sucre en poudre
QTY: 1 | UNIT: unité(s) | NAME: yaourts brassés 0%
QTY: 50 | UNIT: g | NAME: farine blanche
QTY: 80 | UNIT: g | NAME: corn flakes complètes
QTY: 1 | UNIT: cuillères à café | NAME: édulcorant
QTY: 1 | UNIT: sachets | NAME: levure chimique
QTY: 6 | UNIT: unité(s) | NAME: spéculoos
QTY: 1/2 | UNIT: unité(s) | NAME: bûchettes de chèvre
QTY: 2 | UNIT: cuillères à café | NAME: vanille liquide
QTY: 150 | UNIT: g | NAME: amandes en poudre
QTY: 1 | UNIT: pincées | NAME: bicarbonate
QTY: 5 | UNIT: cl | NAME: bière
QTY: N/A | UNIT: unité(s) | NAME: extrait d'amande amère
QTY: 2 | UNIT: cuillères | NAME: levure chimique
QTY: 1/2 | UNIT: tablettes | NAME: chocolat blanc
QTY: 15 | UNIT: unité(s) | NAME: olives noires
QTY: 1 | UNIT: unité(s) | NAME: bonnes pincées de sel
QTY: 180 | UNIT: g | NAME: farine à levure incorporée
QTY: 1/2 | UNIT: cuillères à café | NAME: vanille liquide
QTY: 1.5 | UNIT: unité(s) | NAME: levure
QTY: 4 | UNIT: cuillères à soupe | NAME: sauce Arrabiata
QTY: 50 | UNIT: g | NAME: muesli nature ou chocolat
QTY: 80 | UNIT: g | NAME: tome de brebis
QTY: 225 | UNIT: g | NAME: sucre
QTY: N/A | UNIT: pincée | NAME: sel
QTY: 19 | UNIT: cl | NAME: sirop d'érable
QTY: 180 | UNIT: g | NAME: chocolat blanc pâtissier
QTY: 4 | UNIT: unité(s) | NAME: échalotes
QTY: 2 | UNIT: sachets | NAME: sucre vanillé
QTY: 100 | UNIT: g | NAME: lardons fumés ou nature
QTY: 10 | UNIT: g | NAME: amandes en poudre
QTY: 4 | UNIT: cuillères à soupe | NAME: miel
QTY: 1 | UNIT: unité(s) | NAME: bananes bien mûre
QTY: 2 | UNIT: cuillères à soupe | NAME: rhum brun pour parfumer
QTY: 1.5 | UNIT: cuillères à café | NAME: poudre à lever
QTY: 420 | UNIT: g | NAME: farine
QTY: 6 | UNIT: cuillères à soupe | NAME: huile ou 80 g de beurre fondu
QTY: 150 | UNIT: g | NAME: noix de coco râpée
QTY: 1/2 | UNIT: cuillères | NAME: sel
QTY: 30 | UNIT: g | NAME: comté
QTY: 80 | UNIT: g | NAME: sucre semoule
QTY: 2 | UNIT: cuillères à soupe | NAME: gingembre frais finement râpé
QTY: 400 | UNIT: g | NAME: sauce caramel
QTY: 1 | UNIT: cuillères à café | NAME: arôme fleur d'oranger
QTY: 10 | UNIT: cl | NAME: rhum
QTY: 110 | UNIT: g | NAME: sucre blanc
QTY: N/A | UNIT: unité(s) | NAME: piment fort en poudre
QTY: 1 | UNIT: tasses | NAME: canneberge
QTY: 5 | UNIT: cuillères à soupe | NAME: thé matcha en poudre
QTY: 170 | UNIT: g | NAME: beurre fondu
QTY: 2 | UNIT: cuillères à soupe | NAME: Confiture de framboise
QTY: 175 | UNIT: g | NAME: beurre
QTY: 1 | UNIT: unité(s) | NAME: citrons verts
QTY: 12.5 | UNIT: cl | NAME: beurre fondu
QTY: 6 | UNIT: cuillères à soupe | NAME: eau de rose
QTY: 300 | UNIT: g | NAME: farine de blé entier
QTY: 1 | UNIT: cuillères à café | NAME: édulcorant à cuisson
QTY: 125 | UNIT: g | NAME: sucre glace
QTY: 2 | UNIT: boîtes | NAME: thon à la tomate
QTY: 50 | UNIT: ml | NAME: sirop d'érable
QTY: 1 | UNIT: cuillères | NAME: beurre de cacahuètes
QTY: N/A | UNIT: unité(s) | NAME: framboises
QTY: 2 | UNIT: unité(s) | NAME: bananes
QTY: 200 | UNIT: g | NAME: sauce hollandaise
QTY: 35 | UNIT: g | NAME: huile d'olive
QTY: 150 | UNIT: g | NAME: gruyère râpé
QTY: 1 | UNIT: tablettes | NAME: chocolat praliné
QTY: 25 | UNIT: cl | NAME: fromage frais au lait 1/2-écrémé
QTY: 3 | UNIT: unité(s) | NAME: yaourts de farine
QTY: 12 | UNIT: unité(s) | NAME: cerises anglaises
QTY: 165 | UNIT: ml | NAME: lait
QTY: 1 | UNIT: cuillères à café | NAME: quatre-épices
QTY: 100 | UNIT: g | NAME: cassonade
QTY: 1/2 | UNIT: cuillères | NAME: thé de cannelle
QTY: 40 | UNIT: g | NAME: beurre demi-sel
QTY: 4 | UNIT: cuillères à soupe | NAME: cacao non sucrée
QTY: 275 | UNIT: g | NAME: farine + 50 g de Maïzena
QTY: 30 | UNIT: g | NAME: cacao en poudre
QTY: 125 | UNIT: ml | NAME: lait de soja ou un "yaourt" au soja
QTY: 4 | UNIT: unité(s) | NAME: tomates séchées
QTY: 1 | UNIT: unité(s) | NAME: bananes
QTY: 220 | UNIT: g | NAME: farine complète
QTY: 70 | UNIT: g | NAME: farine de riz
QTY: 125 | UNIT: g | NAME: myrtilles fraîches
QTY: N/A | UNIT: unité(s) | NAME: pointe de piment fort
QTY: 1 | UNIT: cuillères à café | NAME: mélange 4 épices
QTY: 1 | UNIT: cuillères à café | NAME: épices à pain d'épices
QTY: 50 | UNIT: g | NAME: litchi
QTY: 115 | UNIT: g | NAME: beurre doux
QTY: 20 | UNIT: g | NAME: sucre en poudre
QTY: 2 | UNIT: cuillères à café | NAME: cannelle en poudre
QTY: 125 | UNIT: g | NAME: amandes effilées
QTY: 1/2 | UNIT: unité(s) | NAME: barquettes de fraises
QTY: 2 | UNIT: cuillères à soupe | NAME: cacao en poudre non sucré
QTY: 25 | UNIT: ml | NAME: crème liquide
QTY: 300 | UNIT: g | NAME: farine avec levure incorporée
QTY: 3 | UNIT: pots | NAME: sucre
QTY: 1 | UNIT: cuillères à café | NAME: Liqueur de fruits rouges
QTY: 1 | UNIT: pincées | NAME: sel -poivre-persillade
QTY: 50 | UNIT: g | NAME: cerneau de noix
QTY: 6 | UNIT: unité(s) | NAME: fraises
QTY: 1 | UNIT: unité(s) | NAME: pommes
QTY: 170 | UNIT: g | NAME: farine de blé
QTY: 8 | UNIT: cl | NAME: eau
QTY: 2 | UNIT: unité(s) | NAME: oeufs entiers
QTY: 1 | UNIT: cuillères à soupe | NAME: farine
QTY: 100 | UNIT: g | NAME: sucre ou édulcorant pour cuisson
QTY: 1 | UNIT: unité(s) | NAME: maroilles
QTY: 70 | UNIT: g | NAME: noix du brésil
QTY: 100 | UNIT: g | NAME: lardons fumés
QTY: 6 | UNIT: cl | NAME: huile de tournesol
QTY: 2 | UNIT: cuillères à soupe | NAME: fleur d'oranger
QTY: N/A | UNIT: unité(s) | NAME: carré de chocolat noir
QTY: 2 | UNIT: cuillères à café | NAME: citron
QTY: 1 | UNIT: cuillères à soupe | NAME: miel
QTY: 150 | UNIT: g | NAME: chocolat blanc
QTY: 100 | UNIT: g | NAME: farine de blé complète
QTY: 6 | UNIT: cuillères à soupe | NAME: flocons d'avoine
QTY: 8 | UNIT: unité(s) | NAME: chocolat
QTY: 100 | UNIT: g | NAME: chocolat noir
QTY: 100 | UNIT: g | NAME: muesli chocolat réduit en miettes
QTY: N/A | UNIT: unité(s) | NAME: lait de soja
QTY: 170 | UNIT: g | NAME: lait
QTY: 10 | UNIT: unité(s) | NAME: olives noires dénoyautées
QTY: 100 | UNIT: g | NAME: compote de coing
QTY: 1 | UNIT: cl | NAME: paprika
QTY: 1 | UNIT: sachets | NAME: amandes effilées
QTY: 250 | UNIT: g | NAME: foie de porc
QTY: 4 | UNIT: cuillères à soupe | NAME: farine ordinaire
QTY: 1/2 | UNIT: unité(s) | NAME: maroilles
QTY: 2 | UNIT: tranches | NAME: saumon
QTY: 1/2 | UNIT: cuillères à café | NAME: levure
QTY: 1/2 | UNIT: pots | NAME: lait
QTY: 50 | UNIT: g | NAME: chocolat noir pâtissier
QTY: 130 | UNIT: g | NAME: beurre
QTY: 5 | UNIT: unité(s) | NAME: oeufs
QTY: 15 | UNIT: cl | NAME: mandarine + zeste
QTY: 2 | UNIT: unité(s) | NAME: oeufs s
QTY: 50 | UNIT: g | NAME: beurre ramolli
QTY: 12 | UNIT: cl | NAME: lait
QTY: 1 | UNIT: unité(s) | NAME: pointes de muscade
QTY: 1/2 | UNIT: cuillères à café | NAME: levure chimique sans phosphate
QTY: N/A | UNIT: unité(s) | NAME: moitié de levure
QTY: 50 | UNIT: g | NAME: fromage blanc
QTY: 25 | UNIT: unité(s) | NAME: bonbons à la violette
QTY: 5 | UNIT: cl | NAME: lait végétal
QTY: 150 | UNIT: g | NAME: sucre semoule
QTY: 3 | UNIT: gousses | NAME: ail
QTY: N/A | UNIT: unité(s) | NAME: épices
QTY: 130 | UNIT: unité(s) | NAME: farine
QTY: 70 | UNIT: g | NAME: beurre fondu
QTY: 250 | UNIT: g | NAME: beurre fondu
QTY: 2 | UNIT: unité(s) | NAME: chèvres
QTY: 1 | UNIT: unité(s) | NAME: bûches de chèvre
QTY: 3 | UNIT: unité(s) | NAME: blancs d'oeuf
QTY: 24 | UNIT: cuillères à café | NAME: pâte à tartiner de préférence composée à 40% minimum de noisettes
QTY: 2 | UNIT: gousses | NAME: vanille
QTY: 3 | UNIT: unité(s) | NAME: Peaux de bananes bio
QTY: 1 | UNIT: pincées | NAME: sel
QTY: 100 | UNIT: g | NAME: farine semi complète
QTY: 100 | UNIT: g | NAME: beurre
QTY: 1 | UNIT: unité(s) | NAME: oignons rouges
QTY: 1 | UNIT: cuillères à soupe | NAME: sucre
QTY: 280 | UNIT: g | NAME: farine
QTY: 2 | UNIT: pots | NAME: sucre
QTY: 2 | UNIT: cuillères à soupe | NAME: sucre roux
QTY: 50 | UNIT: g | NAME: cerneau de noix
QTY: N/A | UNIT: unité(s) | NAME: gruyère
QTY: 2.5 | UNIT: pots | NAME: sucre
QTY: 1 | UNIT: unité(s) | NAME: bonnes cuillères à soupe de citron
QTY: 1 | UNIT: unité(s) | NAME: fromage blanc
QTY: 1 | UNIT: cuillères à café | NAME: gingembre en poudre
QTY: 260 | UNIT: g | NAME: farine
QTY: N/A | UNIT: unité(s) | NAME: miel
QTY: 1 | UNIT: unité(s) | NAME: lait
QTY: 1/2 | UNIT: unité(s) | NAME: oignons
QTY: 200 | UNIT: g | NAME: saumon fumé
QTY: 1 | UNIT: unité(s) | NAME: pommes râpée
QTY: 1 | UNIT: unité(s) | NAME: rhum
QTY: 1 | UNIT: cuillères à café | NAME: rases de paprika
QTY: N/A | UNIT: unité(s) | NAME: eau de fleur d'oranger
QTY: 14 | UNIT: unité(s) | NAME: carrés de chocolat praliné
QTY: 120 | UNIT: g | NAME: sucre roux
QTY: 500 | UNIT: g | NAME: tomate verte
QTY: 125 | UNIT: g | NAME: chocolat noir à dessert écrasé en grosses pépites à l'aide d'un marteau
QTY: 50 | UNIT: g | NAME: amandes
QTY: N/A | UNIT: unité(s) | NAME: pâte à tartiner au chocolat
QTY: 4 | UNIT: tranches | NAME: mie de pain
QTY: 10 | UNIT: cl | NAME: lait écrémé ou demi-écrémé
QTY: 4 | UNIT: cuillères à soupe | NAME: olives vertes
QTY: 70 | UNIT: g | NAME: sucre glace
QTY: 75 | UNIT: g | NAME: dragée multicolores au chocolat
QTY: 1 | UNIT: cuillères à soupe | NAME: crème épaisse
QTY: N/A | UNIT: unité(s) | NAME: curry
QTY: 150 | UNIT: g | NAME: mozzarella
QTY: 270 | UNIT: g | NAME: farine
QTY: 1 | UNIT: tasses | NAME: fromage blanc faisselle nature
QTY: 12 | UNIT: unité(s) | NAME: morceaux de raclette
QTY: 25 | UNIT: cl | NAME: lait demi-écrémé
QTY: 1/4 | UNIT: unité(s) | NAME: verres d'eau
QTY: 5 | UNIT: ml | NAME: bicarbonate
QTY: 1 | UNIT: pincées | NAME: ail déshydraté
QTY: 1 | UNIT: unité(s) | NAME: petites boîtes de thon à l'huile de tournesol
QTY: 10 | UNIT: cl | NAME: huile d'arachide
QTY: 2.5 | UNIT: cuillères à café | NAME: levure
QTY: 70 | UNIT: g | NAME: flocons d'avoine
QTY: N/A | UNIT: unité(s) | NAME: amandes effilées pour décorer
QTY: 6 | UNIT: cuillères à soupe | NAME: compote d'abricots
QTY: 1 | UNIT: unité(s) | NAME: yaourts natures ou à la fraise
QTY: 100 | UNIT: g | NAME: beurre demi-sel
QTY: 150 | UNIT: g | NAME: chocolat noir amer
QTY: 220 | UNIT: g | NAME: carotte râpées
QTY: 200 | UNIT: g | NAME: fromage râpé
QTY: 190 | UNIT: g | NAME: farine classique type T.45
QTY: 1 | UNIT: cuillères à café | NAME: vanille
QTY: 1 | UNIT: unité(s) | NAME: pommes
QTY: 75 | UNIT: g | NAME: margarine ou beurre
QTY: N/A | UNIT: unité(s) | NAME: pignons pour la déco
QTY: 80 | UNIT: g | NAME: farine
QTY: 375 | UNIT: g | NAME: farine
QTY: 1 | UNIT: unité(s) | NAME: tomates
QTY: 15 | UNIT: g | NAME: amandes
QTY: 120 | UNIT: g | NAME: farine
QTY: 90 | UNIT: g | NAME: beurre
QTY: N/A | UNIT: unité(s) | NAME: caramel au beurre salé
QTY: 50 | UNIT: g | NAME: sucre en poudre
QTY: 110 | UNIT: g | NAME: sucre fin
QTY: 125 | UNIT: g | NAME: noix de coco en poudre
QTY: 120 | UNIT: g | NAME: chocolat 70% de cacao
QTY: 150 | UNIT: g | NAME: chocolat noir
QTY: 20 | UNIT: g | NAME: eau
QTY: 12 | UNIT: cl | NAME: crème liquide
QTY: 115 | UNIT: g | NAME: Parmesan
QTY: 50 | UNIT: g | NAME: lait de coco
QTY: N/A | UNIT: unité(s) | NAME: goutte d'extrait de vanille
QTY: 1 | UNIT: unité(s) | NAME: filets d'huile d'olive
QTY: N/A | UNIT: unité(s) | NAME: fleur de sel
QTY: 75 | UNIT: g | NAME: chocolat
QTY: 10 | UNIT: cl | NAME: huile ou 80g de beurre
QTY: 1 | UNIT: unité(s) | NAME: oeufs extra
QTY: N/A | UNIT: unité(s) | NAME: marmelade d'orange
QTY: 6 | UNIT: cl | NAME: huile d'olive
QTY: 2 | UNIT: boîtes | NAME: saumon à l'estragon
QTY: 1 | UNIT: cuillères à soupe | NAME: sirop d'érable
QTY: 1 | UNIT: unité(s) | NAME: yaourts natures ou 1 yaourt aux amandes
QTY: 1 | UNIT: pots | NAME: noix de coco rapée
QTY: 1 | UNIT: unité(s) | NAME: poivrons jaunes
QTY: 1/2 | UNIT: unité(s) | NAME: reblochons de Savoie
QTY: 170 | UNIT: g | NAME: farine
QTY: 2 | UNIT: unité(s) | NAME: olives
QTY: 1 | UNIT: tasses | NAME: sucre semoule
QTY: 120 | UNIT: g | NAME: chocolat noir
QTY: 200 | UNIT: g | NAME: sucre
QTY: 60 | UNIT: g | NAME: beurre tendre
QTY: 150 | UNIT: g | NAME: pâte de spéculoos
QTY: 4 | UNIT: unité(s) | NAME: poireaux
QTY: 60 | UNIT: ml | NAME: huile de colza
QTY: 250 | UNIT: g | NAME: myrtilles
QTY: 2 | UNIT: unité(s) | NAME: oeufs entier
QTY: 150 | UNIT: g | NAME: sucre en poudre
QTY: 1 | UNIT: unité(s) | NAME: pâtes brisées
QTY: 3 | UNIT: unité(s) | NAME: bananes
QTY: 2 | UNIT: unité(s) | NAME: aubergines pelées
QTY: N/A | UNIT: unité(s) | NAME: mélange 5 baies
QTY: 2 | UNIT: boîtes | NAME: thon de 100 g
QTY: 75 | UNIT: g | NAME: beurre ou margarine de régime
QTY: 2 | UNIT: cuillères à soupe | NAME: jus de citron
QTY: 100 | UNIT: g | NAME: rhubarbe en dés
QTY: 160 | UNIT: g | NAME: beurre
QTY: 200 | UNIT: g | NAME: myrtilles fraîches ou surgelées
QTY: 360 | UNIT: g | NAME: sucre
QTY: 30 | UNIT: g | NAME: cassonade
QTY: 1 | UNIT: unité(s) | NAME: toblerone
QTY: 80 | UNIT: g | NAME: sucre
QTY: 100 | UNIT: g | NAME: chocolat noir à dessert
QTY: 15 | UNIT: cl | NAME: lait de soja
QTY: 75 | UNIT: ml | NAME: lait
QTY: 25 | UNIT: cl | NAME: crème liquide entière
QTY: 500 | UNIT: g | NAME: riz blanc ou
QTY: 1/2 | UNIT: tasses | NAME: huile
QTY: 9 | UNIT: cl | NAME: huile d'olive
QTY: N/A | UNIT: unité(s) | NAME: extrait de vanille liquide ou 1 sachet de sucre vanillé
QTY: 10 | UNIT: cl | NAME: crème
QTY: 1/2 | UNIT: unité(s) | NAME: yaourts au soja nature
QTY: 4 | UNIT: cl | NAME: huile d'olive
QTY: 140 | UNIT: g | NAME: beurre
QTY: 200 | UNIT: g | NAME: cerises
QTY: 4 | UNIT: cuillères à café | NAME: gingembre
QTY: 1 | UNIT: unité(s) | NAME: muffins complets
QTY: 1/2 | UNIT: cuillères à café | NAME: levure chimique
QTY: 40 | UNIT: g | NAME: beurre tendre
QTY: 2 | UNIT: unité(s) | NAME: courgettes moyennes râpées
QTY: 100 | UNIT: g | NAME: poivron rouge
QTY: 325 | UNIT: g | NAME: farine
QTY: 150 | UNIT: g | NAME: beurre en pommade
QTY: 8.5 | UNIT: cl | NAME: huile de tournesol
QTY: 2 | UNIT: unité(s) | NAME: muffins anglais
QTY: 2 | UNIT: unité(s) | NAME: cornichons aigres-doux
QTY: 1 | UNIT: cuillères à soupe | NAME: persil ciselé
QTY: 220 | UNIT: g | NAME: beurre
QTY: 12 | UNIT: unité(s) | NAME: daim
QTY: 1/2 | UNIT: cuillères à café | NAME: vanille en poudre
QTY: 120 | UNIT: g | NAME: sucre en poudre
QTY: 200 | UNIT: g | NAME: écorce d'orange en petits morceaux
QTY: 160 | UNIT: g | NAME: lait
QTY: 100 | UNIT: g | NAME: raisin de corinthe
QTY: 10 | UNIT: unité(s) | NAME: morceaux de cacahuètes
QTY: 85 | UNIT: g | NAME: sucre en poudre
QTY: 2 | UNIT: unité(s) | NAME: pommes
QTY: 2 | UNIT: tranches | NAME: salami
QTY: 1 | UNIT: cuillères à soupe | NAME: cacao en poudre
QTY: N/A | UNIT: unité(s) | NAME: pamplemousse
QTY: 190 | UNIT: g | NAME: farine non blanchie
QTY: 1 | UNIT: unité(s) | NAME: petits pots de Nutella
QTY: N/A | UNIT: cuillère à café | NAME: confiture
QTY: 1 | UNIT: unité(s) | NAME: yaourts natures non sucré
QTY: 1/2 | UNIT: tasses | NAME: sucre blanc et/ou brun
QTY: 2 | UNIT: unité(s) | NAME: abricots
QTY: 1 | UNIT: gousses | NAME: ail
QTY: 200 | UNIT: g | NAME: griotte au sirop
QTY: 130 | UNIT: g | NAME: margarine
QTY: 180 | UNIT: g | NAME: beurre
QTY: 1 | UNIT: cuillères à café | NAME: origan
QTY: 1 | UNIT: unité(s) | NAME: paquets de levure
QTY: 1/2 | UNIT: pots | NAME: sucre
QTY: 1 | UNIT: unité(s) | NAME: poignées d'amandes effilées
QTY: 1 | UNIT: unité(s) | NAME: grosses poignées de gruyère râpé
QTY: 1/2 | UNIT: sachets | NAME: levure
QTY: 110 | UNIT: g | NAME: farine
QTY: 60 | UNIT: g | NAME: beurre fondu allégé
QTY: 1 | UNIT: unité(s) | NAME: gouttes d'arôme amande amère
QTY: 150 | UNIT: g | NAME: chèvre
QTY: 100 | UNIT: g | NAME: farine complète
QTY: 50 | UNIT: g | NAME: beurre de cacahuètes
QTY: 45 | UNIT: g | NAME: beurre fondu
QTY: 100 | UNIT: g | NAME: fromage de chèvre frais
QTY: 1 | UNIT: cuillères à soupe | NAME: jus de citron
QTY: 2 | UNIT: cuillères | NAME: café de levure chimique
QTY: 2 | UNIT: cuillères à café | NAME: cacao non sucré
QTY: 200 | UNIT: g | NAME: épinards
QTY: 150 | UNIT: g | NAME: pépites de chocolat
QTY: 1 | UNIT: tranches | NAME: truite fumée
QTY: 5 | UNIT: g | NAME: sel
QTY: 30 | UNIT: g | NAME: poudre de noisette
QTY: 2 | UNIT: cuillères à café | NAME: huile d'olive
QTY: N/A | UNIT: unité(s) | NAME: paprika
QTY: 100 | UNIT: g | NAME: noix de coco en poudre
QTY: 60 | UNIT: g | NAME: sucre
QTY: 1 | UNIT: cuillères à soupe | NAME: vinaigre de cidre
QTY: 1 | UNIT: tasses | NAME: yaourt nature
QTY: 25 | UNIT: g | NAME: farine
QTY: 125 | UNIT: g | NAME: noisettes en morceaux
QTY: 150 | UNIT: g | NAME: épinards
QTY: 150 | UNIT: g | NAME: chocolat noir pâtissier
QTY: 12.5 | UNIT: cl | NAME: jus d'orange
QTY: 80 | UNIT: g | NAME: feta
QTY: 1/2 | UNIT: tasses | NAME: cassonade bien tassée
QTY: 200 | UNIT: g | NAME: lardons
QTY: 8 | UNIT: cl | NAME: huile
QTY: 6 | UNIT: unité(s) | NAME: noix de pécan entières
QTY: 50 | UNIT: g | NAME: gruyère
QTY: 1 | UNIT: unité(s) | NAME: noisettes de beurre
QTY: 2 | UNIT: cuillères à soupe | NAME: orange
QTY: 400 | UNIT: g | NAME: courge
QTY: 165 | UNIT: g | NAME: sucre roux ou 155 g avec 3 cuillière à soupe de vergeoise
